,Country_Region,Date,Confirmed,Deaths,Recovered,Continent,Population
4548,El Salvador,2020-02-15,0,0,0,Caribbean & Central America,6486205.0
4549,El Salvador,2020-02-16,0,0,0,Caribbean & Central America,6486205.0
4550,El Salvador,2020-02-17,0,0,0,Caribbean & Central America,6486205.0
4551,El Salvador,2020-02-18,0,0,0,Caribbean & Central America,6486205.0
4552,El Salvador,2020-02-19,0,0,0,Caribbean & Central America,6486205.0
4553,El Salvador,2020-02-20,0,0,0,Caribbean & Central America,6486205.0
4554,El Salvador,2020-02-21,0,0,0,Caribbean & Central America,6486205.0
4555,El Salvador,2020-02-22,0,0,0,Caribbean & Central America,6486205.0
4556,El Salvador,2020-02-23,0,0,0,Caribbean & Central America,6486205.0
4557,El Salvador,2020-02-24,0,0,0,Caribbean & Central America,6486205.0
4558,El Salvador,2020-02-25,0,0,0,Caribbean & Central America,6486205.0
4559,El Salvador,2020-02-26,0,0,0,Caribbean & Central America,6486205.0
4560,El Salvador,2020-02-27,0,0,0,Caribbean & Central America,6486205.0
4561,El Salvador,2020-02-28,0,0,0,Caribbean & Central America,6486205.0
4562,El Salvador,2020-02-29,0,0,0,Caribbean & Central America,6486205.0
4563,El Salvador,2020-03-01,0,0,0,Caribbean & Central America,6486205.0
4564,El Salvador,2020-03-02,0,0,0,Caribbean & Central America,6486205.0
4565,El Salvador,2020-03-03,0,0,0,Caribbean & Central America,6486205.0
4566,El Salvador,2020-03-04,0,0,0,Caribbean & Central America,6486205.0
4567,El Salvador,2020-03-05,0,0,0,Caribbean & Central America,6486205.0
4568,El Salvador,2020-03-06,0,0,0,Caribbean & Central America,6486205.0
4569,El Salvador,2020-03-07,0,0,0,Caribbean & Central America,6486205.0
4570,El Salvador,2020-03-08,0,0,0,Caribbean & Central America,6486205.0
4571,El Salvador,2020-03-09,0,0,0,Caribbean & Central America,6486205.0
4572,El Salvador,2020-03-10,0,0,0,Caribbean & Central America,6486205.0
4573,El Salvador,2020-03-11,0,0,0,Caribbean & Central America,6486205.0
4574,El Salvador,2020-03-12,0,0,0,Caribbean & Central America,6486205.0
4575,El Salvador,2020-03-13,0,0,0,Caribbean & Central America,6486205.0
4576,El Salvador,2020-03-14,0,0,0,Caribbean & Central America,6486205.0
4577,El Salvador,2020-03-15,0,0,0,Caribbean & Central America,6486205.0
4578,El Salvador,2020-03-16,0,0,0,Caribbean & Central America,6486205.0
4579,El Salvador,2020-03-17,0,0,0,Caribbean & Central America,6486205.0
4580,El Salvador,2020-03-18,0,0,0,Caribbean & Central America,6486205.0
4581,El Salvador,2020-03-19,1,0,0,Caribbean & Central America,6486205.0
4582,El Salvador,2020-03-20,1,0,0,Caribbean & Central America,6486205.0
4583,El Salvador,2020-03-21,3,0,0,Caribbean & Central America,6486205.0
4584,El Salvador,2020-03-22,3,0,0,Caribbean & Central America,6486205.0
4585,El Salvador,2020-03-23,3,0,0,Caribbean & Central America,6486205.0
4586,El Salvador,2020-03-24,5,0,0,Caribbean & Central America,6486205.0
4587,El Salvador,2020-03-25,9,0,0,Caribbean & Central America,6486205.0
4588,El Salvador,2020-03-26,13,0,0,Caribbean & Central America,6486205.0
4589,El Salvador,2020-03-27,13,0,0,Caribbean & Central America,6486205.0
4590,El Salvador,2020-03-28,19,0,0,Caribbean & Central America,6486205.0
4591,El Salvador,2020-03-29,24,0,0,Caribbean & Central America,6486205.0
4592,El Salvador,2020-03-30,30,0,0,Caribbean & Central America,6486205.0
4593,El Salvador,2020-03-31,32,1,0,Caribbean & Central America,6486205.0
4594,El Salvador,2020-04-01,32,1,0,Caribbean & Central America,6486205.0
4595,El Salvador,2020-04-02,41,2,0,Caribbean & Central America,6486205.0
4596,El Salvador,2020-04-03,46,2,0,Caribbean & Central America,6486205.0
4597,El Salvador,2020-04-04,56,3,2,Caribbean & Central America,6486205.0
4598,El Salvador,2020-04-05,62,3,2,Caribbean & Central America,6486205.0
4599,El Salvador,2020-04-06,69,4,5,Caribbean & Central America,6486205.0
4600,El Salvador,2020-04-07,78,4,5,Caribbean & Central America,6486205.0
4601,El Salvador,2020-04-08,93,5,9,Caribbean & Central America,6486205.0
4602,El Salvador,2020-04-09,103,6,14,Caribbean & Central America,6486205.0
4603,El Salvador,2020-04-10,117,6,15,Caribbean & Central America,6486205.0
4604,El Salvador,2020-04-11,118,6,19,Caribbean & Central America,6486205.0
4605,El Salvador,2020-04-12,125,6,21,Caribbean & Central America,6486205.0
4606,El Salvador,2020-04-13,137,6,22,Caribbean & Central America,6486205.0
4607,El Salvador,2020-04-14,149,6,25,Caribbean & Central America,6486205.0
4608,El Salvador,2020-04-15,159,6,30,Caribbean & Central America,6486205.0
4609,El Salvador,2020-04-16,164,6,33,Caribbean & Central America,6486205.0
4610,El Salvador,2020-04-17,177,7,38,Caribbean & Central America,6486205.0
4611,Equatorial Guinea,2020-01-22,0,0,0,Africa,1402985.0
4612,Equatorial Guinea,2020-01-23,0,0,0,Africa,1402985.0
4613,Equatorial Guinea,2020-01-24,0,0,0,Africa,1402985.0
4614,Equatorial Guinea,2020-01-25,0,0,0,Africa,1402985.0
4615,Equatorial Guinea,2020-01-26,0,0,0,Africa,1402985.0
4616,Equatorial Guinea,2020-01-27,0,0,0,Africa,1402985.0
4617,Equatorial Guinea,2020-01-28,0,0,0,Africa,1402985.0
4618,Equatorial Guinea,2020-01-29,0,0,0,Africa,1402985.0
4619,Equatorial Guinea,2020-01-30,0,0,0,Africa,1402985.0
4620,Equatorial Guinea,2020-01-31,0,0,0,Africa,1402985.0
4621,Equatorial Guinea,2020-02-01,0,0,0,Africa,1402985.0
4622,Equatorial Guinea,2020-02-02,0,0,0,Africa,1402985.0
4623,Equatorial Guinea,2020-02-03,0,0,0,Africa,1402985.0
4624,Equatorial Guinea,2020-02-04,0,0,0,Africa,1402985.0
4625,Equatorial Guinea,2020-02-05,0,0,0,Africa,1402985.0
4626,Equatorial Guinea,2020-02-06,0,0,0,Africa,1402985.0
4627,Equatorial Guinea,2020-02-07,0,0,0,Africa,1402985.0
4628,Equatorial Guinea,2020-02-08,0,0,0,Africa,1402985.0
4629,Equatorial Guinea,2020-02-09,0,0,0,Africa,1402985.0
4630,Equatorial Guinea,2020-02-10,0,0,0,Africa,1402985.0
4631,Equatorial Guinea,2020-02-11,0,0,0,Africa,1402985.0
4632,Equatorial Guinea,2020-02-12,0,0,0,Africa,1402985.0
4633,Equatorial Guinea,2020-02-13,0,0,0,Africa,1402985.0
4634,Equatorial Guinea,2020-02-14,0,0,0,Africa,1402985.0
4635,Equatorial Guinea,2020-02-15,0,0,0,Africa,1402985.0
4636,Equatorial Guinea,2020-02-16,0,0,0,Africa,1402985.0
4637,Equatorial Guinea,2020-02-17,0,0,0,Africa,1402985.0
4638,Equatorial Guinea,2020-02-18,0,0,0,Africa,1402985.0
4639,Equatorial Guinea,2020-02-19,0,0,0,Africa,1402985.0
4640,Equatorial Guinea,2020-02-20,0,0,0,Africa,1402985.0
4641,Equatorial Guinea,2020-02-21,0,0,0,Africa,1402985.0
4642,Equatorial Guinea,2020-02-22,0,0,0,Africa,1402985.0
4643,Equatorial Guinea,2020-02-23,0,0,0,Africa,1402985.0
4644,Equatorial Guinea,2020-02-24,0,0,0,Africa,1402985.0
4645,Equatorial Guinea,2020-02-25,0,0,0,Africa,1402985.0
4646,Equatorial Guinea,2020-02-26,0,0,0,Africa,1402985.0
4647,Equatorial Guinea,2020-02-27,0,0,0,Africa,1402985.0
4648,Equatorial Guinea,2020-02-28,0,0,0,Africa,1402985.0
4649,Equatorial Guinea,2020-02-29,0,0,0,Africa,1402985.0
4650,Equatorial Guinea,2020-03-01,0,0,0,Africa,1402985.0
4651,Equatorial Guinea,2020-03-02,0,0,0,Africa,1402985.0
4652,Equatorial Guinea,2020-03-03,0,0,0,Africa,1402985.0
4653,Equatorial Guinea,2020-03-04,0,0,0,Africa,1402985.0
4654,Equatorial Guinea,2020-03-05,0,0,0,Africa,1402985.0
4655,Equatorial Guinea,2020-03-06,0,0,0,Africa,1402985.0
4656,Equatorial Guinea,2020-03-07,0,0,0,Africa,1402985.0
4657,Equatorial Guinea,2020-03-08,0,0,0,Africa,1402985.0
4658,Equatorial Guinea,2020-03-09,0,0,0,Africa,1402985.0
4659,Equatorial Guinea,2020-03-10,0,0,0,Africa,1402985.0
4660,Equatorial Guinea,2020-03-11,0,0,0,Africa,1402985.0
4661,Equatorial Guinea,2020-03-12,0,0,0,Africa,1402985.0
4662,Equatorial Guinea,2020-03-13,0,0,0,Africa,1402985.0
4663,Equatorial Guinea,2020-03-14,0,0,0,Africa,1402985.0
4664,Equatorial Guinea,2020-03-15,1,0,0,Africa,1402985.0
4665,Equatorial Guinea,2020-03-16,1,0,0,Africa,1402985.0
4666,Equatorial Guinea,2020-03-17,1,0,0,Africa,1402985.0
4667,Equatorial Guinea,2020-03-18,4,0,0,Africa,1402985.0
4668,Equatorial Guinea,2020-03-19,6,0,0,Africa,1402985.0
4669,Equatorial Guinea,2020-03-20,6,0,0,Africa,1402985.0
4670,Equatorial Guinea,2020-03-21,6,0,0,Africa,1402985.0
4671,Equatorial Guinea,2020-03-22,6,0,0,Africa,1402985.0
4672,Equatorial Guinea,2020-03-23,9,0,0,Africa,1402985.0
4673,Equatorial Guinea,2020-03-24,9,0,0,Africa,1402985.0
4674,Equatorial Guinea,2020-03-25,9,0,0,Africa,1402985.0
4675,Equatorial Guinea,2020-03-26,12,0,0,Africa,1402985.0
4676,Equatorial Guinea,2020-03-27,12,0,0,Africa,1402985.0
4677,Equatorial Guinea,2020-03-28,12,0,0,Africa,1402985.0
4678,Equatorial Guinea,2020-03-29,12,0,0,Africa,1402985.0
4679,Equatorial Guinea,2020-03-30,12,0,0,Africa,1402985.0
4680,Equatorial Guinea,2020-03-31,12,0,1,Africa,1402985.0
4681,Equatorial Guinea,2020-04-01,15,0,1,Africa,1402985.0
4682,Equatorial Guinea,2020-04-02,15,0,1,Africa,1402985.0
4683,Equatorial Guinea,2020-04-03,16,0,1,Africa,1402985.0
4684,Equatorial Guinea,2020-04-04,16,0,1,Africa,1402985.0
4685,Equatorial Guinea,2020-04-05,16,0,1,Africa,1402985.0
4686,Equatorial Guinea,2020-04-06,16,0,3,Africa,1402985.0
4687,Equatorial Guinea,2020-04-07,16,0,3,Africa,1402985.0
4688,Equatorial Guinea,2020-04-08,18,0,3,Africa,1402985.0
4689,Equatorial Guinea,2020-04-09,18,0,3,Africa,1402985.0
4690,Equatorial Guinea,2020-04-10,18,0,3,Africa,1402985.0
4691,Equatorial Guinea,2020-04-11,18,0,3,Africa,1402985.0
4692,Equatorial Guinea,2020-04-12,21,0,3,Africa,1402985.0
4693,Equatorial Guinea,2020-04-13,21,0,4,Africa,1402985.0
4694,Equatorial Guinea,2020-04-14,41,0,4,Africa,1402985.0
4695,Equatorial Guinea,2020-04-15,51,0,4,Africa,1402985.0
4696,Equatorial Guinea,2020-04-16,51,0,4,Africa,1402985.0
4697,Equatorial Guinea,2020-04-17,79,0,4,Africa,1402985.0
4698,Eritrea,2020-01-22,0,0,0,Africa,3546421.0
4699,Eritrea,2020-01-23,0,0,0,Africa,3546421.0
4700,Eritrea,2020-01-24,0,0,0,Africa,3546421.0
4701,Eritrea,2020-01-25,0,0,0,Africa,3546421.0
4702,Eritrea,2020-01-26,0,0,0,Africa,3546421.0
4703,Eritrea,2020-01-27,0,0,0,Africa,3546421.0
4704,Eritrea,2020-01-28,0,0,0,Africa,3546421.0
4705,Eritrea,2020-01-29,0,0,0,Africa,3546421.0
4706,Eritrea,2020-01-30,0,0,0,Africa,3546421.0
4707,Eritrea,2020-01-31,0,0,0,Africa,3546421.0
4708,Eritrea,2020-02-01,0,0,0,Africa,3546421.0
4709,Eritrea,2020-02-02,0,0,0,Africa,3546421.0
4710,Eritrea,2020-02-03,0,0,0,Africa,3546421.0
4711,Eritrea,2020-02-04,0,0,0,Africa,3546421.0
4712,Eritrea,2020-02-05,0,0,0,Africa,3546421.0
4713,Eritrea,2020-02-06,0,0,0,Africa,3546421.0
4714,Eritrea,2020-02-07,0,0,0,Africa,3546421.0
4715,Eritrea,2020-02-08,0,0,0,Africa,3546421.0
4716,Eritrea,2020-02-09,0,0,0,Africa,3546421.0
4717,Eritrea,2020-02-10,0,0,0,Africa,3546421.0
4718,Eritrea,2020-02-11,0,0,0,Africa,3546421.0
4719,Eritrea,2020-02-12,0,0,0,Africa,3546421.0
4720,Eritrea,2020-02-13,0,0,0,Africa,3546421.0
4721,Eritrea,2020-02-14,0,0,0,Africa,3546421.0
4722,Eritrea,2020-02-15,0,0,0,Africa,3546421.0
4723,Eritrea,2020-02-16,0,0,0,Africa,3546421.0
4724,Eritrea,2020-02-17,0,0,0,Africa,3546421.0
4725,Eritrea,2020-02-18,0,0,0,Africa,3546421.0
4726,Eritrea,2020-02-19,0,0,0,Africa,3546421.0
4727,Eritrea,2020-02-20,0,0,0,Africa,3546421.0
4728,Eritrea,2020-02-21,0,0,0,Africa,3546421.0
4729,Eritrea,2020-02-22,0,0,0,Africa,3546421.0
4730,Eritrea,2020-02-23,0,0,0,Africa,3546421.0
4731,Eritrea,2020-02-24,0,0,0,Africa,3546421.0
4732,Eritrea,2020-02-25,0,0,0,Africa,3546421.0
4733,Eritrea,2020-02-26,0,0,0,Africa,3546421.0
4734,Eritrea,2020-02-27,0,0,0,Africa,3546421.0
4735,Eritrea,2020-02-28,0,0,0,Africa,3546421.0
4736,Eritrea,2020-02-29,0,0,0,Africa,3546421.0
4737,Eritrea,2020-03-01,0,0,0,Africa,3546421.0
4738,Eritrea,2020-03-02,0,0,0,Africa,3546421.0
4739,Eritrea,2020-03-03,0,0,0,Africa,3546421.0
4740,Eritrea,2020-03-04,0,0,0,Africa,3546421.0
4741,Eritrea,2020-03-05,0,0,0,Africa,3546421.0
4742,Eritrea,2020-03-06,0,0,0,Africa,3546421.0
4743,Eritrea,2020-03-07,0,0,0,Africa,3546421.0
4744,Eritrea,2020-03-08,0,0,0,Africa,3546421.0
4745,Eritrea,2020-03-09,0,0,0,Africa,3546421.0
4746,Eritrea,2020-03-10,0,0,0,Africa,3546421.0
4747,Eritrea,2020-03-11,0,0,0,Africa,3546421.0
4748,Eritrea,2020-03-12,0,0,0,Africa,3546421.0
4749,Eritrea,2020-03-13,0,0,0,Africa,3546421.0
4750,Eritrea,2020-03-14,0,0,0,Africa,3546421.0
4751,Eritrea,2020-03-15,0,0,0,Africa,3546421.0
4752,Eritrea,2020-03-16,0,0,0,Africa,3546421.0
4753,Eritrea,2020-03-17,0,0,0,Africa,3546421.0
4754,Eritrea,2020-03-18,0,0,0,Africa,3546421.0
4755,Eritrea,2020-03-19,0,0,0,Africa,3546421.0
4756,Eritrea,2020-03-20,0,0,0,Africa,3546421.0
4757,Eritrea,2020-03-21,1,0,0,Africa,3546421.0
4758,Eritrea,2020-03-22,1,0,0,Africa,3546421.0
4759,Eritrea,2020-03-23,1,0,0,Africa,3546421.0
4760,Eritrea,2020-03-24,1,0,0,Africa,3546421.0
4761,Eritrea,2020-03-25,4,0,0,Africa,3546421.0
4762,Eritrea,2020-03-26,6,0,0,Africa,3546421.0
4763,Eritrea,2020-03-27,6,0,0,Africa,3546421.0
4764,Eritrea,2020-03-28,6,0,0,Africa,3546421.0
4765,Eritrea,2020-03-29,12,0,0,Africa,3546421.0
4766,Eritrea,2020-03-30,12,0,0,Africa,3546421.0
4767,Eritrea,2020-03-31,15,0,0,Africa,3546421.0
4768,Eritrea,2020-04-01,15,0,0,Africa,3546421.0
4769,Eritrea,2020-04-02,22,0,0,Africa,3546421.0
4770,Eritrea,2020-04-03,22,0,0,Africa,3546421.0
4771,Eritrea,2020-04-04,29,0,0,Africa,3546421.0
4772,Eritrea,2020-04-05,29,0,0,Africa,3546421.0
4773,Eritrea,2020-04-06,31,0,0,Africa,3546421.0
4774,Eritrea,2020-04-07,31,0,0,Africa,3546421.0
4775,Eritrea,2020-04-08,33,0,0,Africa,3546421.0
4776,Eritrea,2020-04-09,33,0,0,Africa,3546421.0
4777,Eritrea,2020-04-10,34,0,0,Africa,3546421.0
4778,Eritrea,2020-04-11,34,0,0,Africa,3546421.0
4779,Eritrea,2020-04-12,34,0,0,Africa,3546421.0
4780,Eritrea,2020-04-13,34,0,0,Africa,3546421.0
4781,Eritrea,2020-04-14,34,0,0,Africa,3546421.0
4782,Eritrea,2020-04-15,35,0,0,Africa,3546421.0
4783,Eritrea,2020-04-16,35,0,0,Africa,3546421.0
4784,Eritrea,2020-04-17,35,0,0,Africa,3546421.0
4785,Estonia,2020-01-22,0,0,0,Europe,1326535.0
4786,Estonia,2020-01-23,0,0,0,Europe,1326535.0
4787,Estonia,2020-01-24,0,0,0,Europe,1326535.0
4788,Estonia,2020-01-25,0,0,0,Europe,1326535.0
4789,Estonia,2020-01-26,0,0,0,Europe,1326535.0
4790,Estonia,2020-01-27,0,0,0,Europe,1326535.0
4791,Estonia,2020-01-28,0,0,0,Europe,1326535.0
4792,Estonia,2020-01-29,0,0,0,Europe,1326535.0
4793,Estonia,2020-01-30,0,0,0,Europe,1326535.0
4794,Estonia,2020-01-31,0,0,0,Europe,1326535.0
4795,Estonia,2020-02-01,0,0,0,Europe,1326535.0
4796,Estonia,2020-02-02,0,0,0,Europe,1326535.0
4797,Estonia,2020-02-03,0,0,0,Europe,1326535.0
4798,Estonia,2020-02-04,0,0,0,Europe,1326535.0
4799,Estonia,2020-02-05,0,0,0,Europe,1326535.0
4800,Estonia,2020-02-06,0,0,0,Europe,1326535.0
4801,Estonia,2020-02-07,0,0,0,Europe,1326535.0
4802,Estonia,2020-02-08,0,0,0,Europe,1326535.0
4803,Estonia,2020-02-09,0,0,0,Europe,1326535.0
4804,Estonia,2020-02-10,0,0,0,Europe,1326535.0
4805,Estonia,2020-02-11,0,0,0,Europe,1326535.0
4806,Estonia,2020-02-12,0,0,0,Europe,1326535.0
4807,Estonia,2020-02-13,0,0,0,Europe,1326535.0
4808,Estonia,2020-02-14,0,0,0,Europe,1326535.0
4809,Estonia,2020-02-15,0,0,0,Europe,1326535.0
4810,Estonia,2020-02-16,0,0,0,Europe,1326535.0
4811,Estonia,2020-02-17,0,0,0,Europe,1326535.0
4812,Estonia,2020-02-18,0,0,0,Europe,1326535.0
4813,Estonia,2020-02-19,0,0,0,Europe,1326535.0
4814,Estonia,2020-02-20,0,0,0,Europe,1326535.0
4815,Estonia,2020-02-21,0,0,0,Europe,1326535.0
4816,Estonia,2020-02-22,0,0,0,Europe,1326535.0
4817,Estonia,2020-02-23,0,0,0,Europe,1326535.0
4818,Estonia,2020-02-24,0,0,0,Europe,1326535.0
4819,Estonia,2020-02-25,0,0,0,Europe,1326535.0
4820,Estonia,2020-02-26,0,0,0,Europe,1326535.0
4821,Estonia,2020-02-27,1,0,0,Europe,1326535.0
4822,Estonia,2020-02-28,1,0,0,Europe,1326535.0
4823,Estonia,2020-02-29,1,0,0,Europe,1326535.0
4824,Estonia,2020-03-01,1,0,0,Europe,1326535.0
4825,Estonia,2020-03-02,1,0,0,Europe,1326535.0
4826,Estonia,2020-03-03,2,0,0,Europe,1326535.0
4827,Estonia,2020-03-04,2,0,0,Europe,1326535.0
4828,Estonia,2020-03-05,3,0,0,Europe,1326535.0
4829,Estonia,2020-03-06,10,0,0,Europe,1326535.0
4830,Estonia,2020-03-07,10,0,0,Europe,1326535.0
4831,Estonia,2020-03-08,10,0,0,Europe,1326535.0
4832,Estonia,2020-03-09,10,0,0,Europe,1326535.0
4833,Estonia,2020-03-10,12,0,0,Europe,1326535.0
4834,Estonia,2020-03-11,16,0,0,Europe,1326535.0
4835,Estonia,2020-03-12,16,0,0,Europe,1326535.0
4836,Estonia,2020-03-13,79,0,0,Europe,1326535.0
4837,Estonia,2020-03-14,115,0,0,Europe,1326535.0
4838,Estonia,2020-03-15,171,0,1,Europe,1326535.0
4839,Estonia,2020-03-16,205,0,1,Europe,1326535.0
4840,Estonia,2020-03-17,225,0,1,Europe,1326535.0
4841,Estonia,2020-03-18,258,0,1,Europe,1326535.0
4842,Estonia,2020-03-19,267,0,1,Europe,1326535.0
4843,Estonia,2020-03-20,283,0,1,Europe,1326535.0
4844,Estonia,2020-03-21,306,0,1,Europe,1326535.0
4845,Estonia,2020-03-22,326,0,2,Europe,1326535.0
4846,Estonia,2020-03-23,352,0,2,Europe,1326535.0
4847,Estonia,2020-03-24,369,0,7,Europe,1326535.0
4848,Estonia,2020-03-25,404,1,8,Europe,1326535.0
4849,Estonia,2020-03-26,538,1,8,Europe,1326535.0
4850,Estonia,2020-03-27,575,1,11,Europe,1326535.0
4851,Estonia,2020-03-28,645,1,20,Europe,1326535.0
4852,Estonia,2020-03-29,679,3,20,Europe,1326535.0
4853,Estonia,2020-03-30,715,3,20,Europe,1326535.0
4854,Estonia,2020-03-31,745,4,26,Europe,1326535.0
4855,Estonia,2020-04-01,779,5,33,Europe,1326535.0
4856,Estonia,2020-04-02,858,11,45,Europe,1326535.0
4857,Estonia,2020-04-03,961,12,48,Europe,1326535.0
4858,Estonia,2020-04-04,1039,13,59,Europe,1326535.0
4859,Estonia,2020-04-05,1097,15,62,Europe,1326535.0
4860,Estonia,2020-04-06,1108,19,62,Europe,1326535.0
4861,Estonia,2020-04-07,1149,21,69,Europe,1326535.0
4862,Estonia,2020-04-08,1185,24,72,Europe,1326535.0
4863,Estonia,2020-04-09,1207,24,83,Europe,1326535.0
4864,Estonia,2020-04-10,1258,24,93,Europe,1326535.0
4865,Estonia,2020-04-11,1304,24,93,Europe,1326535.0
4866,Estonia,2020-04-12,1309,25,98,Europe,1326535.0
4867,Estonia,2020-04-13,1332,28,102,Europe,1326535.0
4868,Estonia,2020-04-14,1373,31,115,Europe,1326535.0
4869,Estonia,2020-04-15,1400,35,117,Europe,1326535.0
4870,Estonia,2020-04-16,1434,36,133,Europe,1326535.0
4871,Estonia,2020-04-17,1459,38,145,Europe,1326535.0
4872,Eswatini,2020-01-22,0,0,0,Africa,1160164.0
4873,Eswatini,2020-01-23,0,0,0,Africa,1160164.0
4874,Eswatini,2020-01-24,0,0,0,Africa,1160164.0
4875,Eswatini,2020-01-25,0,0,0,Africa,1160164.0
4876,Eswatini,2020-01-26,0,0,0,Africa,1160164.0
4877,Eswatini,2020-01-27,0,0,0,Africa,1160164.0
4878,Eswatini,2020-01-28,0,0,0,Africa,1160164.0
4879,Eswatini,2020-01-29,0,0,0,Africa,1160164.0
4880,Eswatini,2020-01-30,0,0,0,Africa,1160164.0
4881,Eswatini,2020-01-31,0,0,0,Africa,1160164.0
4882,Eswatini,2020-02-01,0,0,0,Africa,1160164.0
4883,Eswatini,2020-02-02,0,0,0,Africa,1160164.0
4884,Eswatini,2020-02-03,0,0,0,Africa,1160164.0
